,f0,q1,q3,iqr,spectral_centroid,f0_standard_deviation,label
4468,177.5869609535451,156.46466200170096,177.5869609535451,21.12229895184413,1763.2864031584793,37.11834569056486,female
4469,288.4284142756433,252.71363809934766,288.4284142756433,35.71477617629566,1603.264668737502,34.50208064730487,female
4470,175.99898039903934,161.0494265540188,192.63059450929475,31.58116795527596,1118.6780616358649,22.74619581274149,female
4471,279.57526047618074,260.1187129259726,295.3659506116579,35.24723768568532,1262.5652407198047,42.33306136393894,female
4472,204.38542767468894,186.06888929891866,219.99999999999997,33.93111070108131,1616.9886076874025,25.105885255270938,female
4473,247.92742619093792,224.17530393819982,280.4174257231708,56.242121784971005,1125.6322252947762,35.84072181086096,female
4474,220.47304477387365,206.4563592676515,235.7901617579845,29.333802490333,831.7684909470786,22.991404404249014,female
4475,325.6436407493921,291.1422754468231,358.4262270548928,67.28395160806974,1670.0211601201229,43.251923657380026,female
4476,149.97903649184548,145.9866916572425,151.1349012203898,5.148209563147304,890.0918939706638,16.463767375474628,female
4477,177.36975620804878,159.89129161409085,188.50350828606747,28.612216671976626,1330.7108924711804,23.883595741180063,female
4478,160.2106221159837,153.77669275969214,163.86452094349724,10.087828183805101,684.5456552737451,8.722850837830718,female
4479,152.50103869542477,139.3941668115768,164.81377845643496,25.41961164485815,1153.0515671249352,17.928658739973397,female
4480,227.69572067580668,214.97519305553408,238.5338907278924,23.558697672358335,1053.3669609147998,24.054984888189033,female
4481,226.92413355381217,211.89402013734346,233.75699555865572,21.862975421312257,1267.4576670428694,26.17104174471833,female
4482,225.20019403369338,217.47308447763714,231.73942791006385,14.266343432426709,1106.7038856727017,12.273398386320155,female
4483,239.97836117718631,204.08500572708806,255.6500291307247,51.565023403636644,1560.5410395892598,43.467490202295984,female
4484,215.64310647896622,195.43492095704687,239.91170118635668,44.47678022930981,2035.782446051796,34.322124648689595,female
4485,235.07087137627377,210.68062948629012,244.1052838549259,33.42465436863577,1404.52122983017,34.518089424427,female
4486,200.1418084683478,192.63059450929475,203.49897667157296,10.868382162278209,2048.871675177328,12.914539845209783,female
4487,186.70024531739514,176.4018629063282,196.28156879831334,19.87970589198514,1460.1376856908116,19.615485354766864,female
4488,230.06304147556898,218.73289323986043,245.51937137864914,26.78647813878871,1545.3203323693488,21.756118517469755,female
4489,210.12588030279295,182.0823867832983,237.15608026942812,55.07369348612983,1653.736668446497,31.199835721225583,female
4490,262.27689093828957,246.94165062806206,262.27689093828957,15.335240310227505,1763.0021846741508,35.00190863537678,female
4491,262.1546505478833,245.87494119100236,277.1826309768721,31.307689785869712,1477.7395084938112,22.5315790408703,female
4492,297.6129173260513,249.09157172647096,362.5909392028005,113.49936747632952,1219.5576471976808,62.59429568674295,female
4493,206.1994476199402,188.23090565017245,223.84553226259098,35.61462661241853,1414.031050468028,32.60417121568599,female
4494,168.51058937027977,162.92073075152206,173.85983824000135,10.939107488479294,1337.2487787261996,8.7043633754797,female
4495,261.30170660216254,241.30149553281768,283.6614678567074,42.359972323889735,1715.2434240254172,26.831399820987762,female
4496,223.08617535911304,212.505992363466,234.43211035826653,21.926117994800535,1245.6058552932698,19.38285466558184,female
4497,251.35574526549803,238.52991146631203,264.6655079380657,26.135596471753644,1492.7725021733322,30.894574027147,female
4498,225.49290064513823,212.81905850541784,226.05924629512944,13.240187789711598,1202.4097060903064,23.114984193760765,female
4499,225.5955337669425,204.08500572708806,239.22080632633435,35.135800599246295,1220.9535105872503,25.29148804255885,female
4500,223.1864516162887,206.75535664823175,243.05688818778358,36.30153153955183,1459.8059645139058,26.76716056377079,female
4501,239.70456600335436,220.63722351746387,253.44561570562385,32.808392188159985,1513.4901559534142,27.133884788383366,female
4502,176.6272923215471,167.69467255813382,180.77186920887385,13.077196650740035,1280.6471658604478,13.711441950907357,female
4503,190.86558725081656,174.61411571650194,201.74088950502764,27.126773788525696,1000.3995846237585,22.480714488800302,female
4504,208.1929542450973,191.5211239251473,219.37376575628247,27.852641831135173,1931.4843844245597,20.579531663751254,female
4505,234.59383640613225,206.4563592676515,239.91170118635668,33.45534191870519,2282.955420960178,44.0683955354039,female
4506,274.78076803503075,244.8123276167875,280.408015822857,35.5956882060695,1855.0525388439787,54.94081567277776,female
4507,221.5430195037556,176.64303400994282,244.1052838549259,67.46224984498306,1647.0507717431592,50.15754368829614,female
4508,225.93317772227144,210.06515286029162,233.08188075904494,23.016727898753317,1897.972999586183,19.48303481657164,female
4509,184.3104806899896,181.2954696014002,187.14677540918822,5.851305807788009,1189.9539258421037,6.03017999521187,female
4510,276.61603305859103,259.7441695400779,288.6197829762387,28.87561343616079,1585.332433657532,23.721572443010576,female
4511,211.16368037751204,174.11707326787405,231.7432938897914,57.626220621917355,1069.3830236419094,54.412785354029076,female
4512,199.21099177684522,186.60783235405344,199.21099177684522,12.603159422791776,1370.2290129335356,28.580622660493585,female
